order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_date,delivery_date,total_amount,promotion_id,shipping_city,shipping_zip
2199,558,2022-09-05,Delivered,Google Pay,9231 Second Ave,2022-09-08,2022-09-10,0,,Los Angeles,34134
2200,894,2023-11-17,Cancelled,PayPal,2336 Park Rd,,,563.68,,Jacksonville,70849
2201,61,2023-01-22,Delivered,Apple Pay,2783 Park Rd,2023-01-24,2023-01-26,127.84,,Fort Worth,85849
2202,950,2022-03-10,Pending,Google Pay,2472 Oak Ave,,,577.47,,Phoenix,35644
2203,50,2023-03-25,Delivered,Google Pay,9855 Park Rd,2023-03-26,2023-04-01,1194.27,,Dallas,90301
2204,468,2022-03-26,Delivered,PayPal,2362 Main St,2022-03-27,2022-04-03,1193.22,,Jacksonville,68536
2205,438,2024-05-19,Delivered,Debit Card,5733 Oak Ave,2024-05-22,2024-05-26,6916.05,,Jacksonville,94663
2206,318,2023-04-13,Shipped,PayPal,123 First St,2023-04-14,,279.54,,Philadelphia,23624
2207,510,2021-05-09,Delivered,PayPal,7283 Main St,2021-05-12,2021-05-14,450.87,,Chicago,21822
2208,433,2023-10-26,Delivered,Debit Card,6726 First St,2023-10-29,2023-11-02,4800.37,,San Diego,12213
2209,242,2023-06-05,Delivered,Debit Card,8105 First St,2023-06-08,2023-06-12,873.93,,Phoenix,32050
2210,776,2023-11-28,Delivered,Credit Card,838 Second Ave,2023-11-29,2023-12-05,1501.09,,Charlotte,76932
2211,915,2023-06-19,Delivered,Debit Card,1463 Park Rd,2023-06-20,2023-06-27,544.43,,Columbus,80411
2212,577,2021-07-31,Delivered,Google Pay,9585 Park Rd,2021-08-01,2021-08-04,0,,San Diego,22206
2213,920,2023-08-21,Shipped,Credit Card,7927 Main St,2023-08-22,,145.62,,Houston,92700
2214,105,2023-06-07,Delivered,Debit Card,1691 Main St,2023-06-09,2023-06-13,5374.52,,Austin,67779
2215,91,2024-04-09,Delivered,Apple Pay,1243 Park Rd,2024-04-10,2024-04-14,1425.21,,Columbus,54548
2216,848,2022-12-01,Shipped,Credit Card,991 Park Rd,2022-12-03,,435.1,,Columbus,41030
2217,310,2024-05-26,Delivered,Credit Card,1146 Park Rd,2024-05-27,2024-05-29,0,,Dallas,85582
2218,478,2023-11-29,Delivered,Credit Card,4085 Park Rd,2023-12-02,2023-12-03,187.51,,Fort Worth,99337
2219,481,2022-10-23,Delivered,Credit Card,3680 Second Ave,2022-10-24,2022-10-30,749.09,,Philadelphia,33957
2220,554,2023-05-23,Shipped,Debit Card,4321 First St,2023-05-25,,166.52,,Austin,82737
2221,597,2023-08-30,Delivered,PayPal,926 Main St,2023-08-31,2023-09-02,777.21,,Charlotte,17051
2222,584,2023-07-10,Processing,Google Pay,5560 Park Rd,,,0,,Los Angeles,84569
2223,501,2023-04-18,Delivered,Credit Card,5946 Park Rd,2023-04-19,2023-04-25,1195.33,,Austin,71235
2224,873,2024-03-16,Cancelled,Google Pay,3930 Park Rd,,,134.22,,San Diego,19946
2225,808,2022-05-15,Delivered,PayPal,9857 Oak Ave,2022-05-18,2022-05-19,5866.33,,Columbus,49216
2226,668,2023-05-29,Shipped,Apple Pay,8987 Second Ave,2023-05-30,,3769.17,,Jacksonville,99740
2227,114,2020-12-29,Delivered,Debit Card,4620 Oak Ave,2020-12-31,2021-01-07,219.86,,San Antonio,69600
2228,944,2023-06-03,Shipped,Google Pay,2470 Park Rd,2023-06-06,,151.89,,Philadelphia,75514
2229,101,2024-04-19,Delivered,Google Pay,7722 Park Rd,2024-04-20,2024-04-21,0,,Charlotte,81643
2230,909,2022-10-09,Shipped,Debit Card,488 Oak Ave,2022-10-10,,113.38,,Fort Worth,54922
2231,433,2022-07-14,Delivered,Apple Pay,6726 First St,2022-07-16,2022-07-23,0,,San Diego,12213
2232,13,2024-05-23,Processing,Debit Card,7223 Oak Ave,,,50.35,,Phoenix,10425
2233,634,2023-01-26,Shipped,Apple Pay,7318 Main St,2023-01-27,,413.64,,Chicago,36302
2234,593,2023-05-26,Pending,Google Pay,5219 Main St,,,0,,Dallas,50913
2235,735,2023-01-02,Shipped,Apple Pay,9950 Oak Ave,2023-01-03,,456.66,,Phoenix,41258
2236,637,2021-09-13,Processing,Debit Card,6511 Second Ave,,,460.03,,Charlotte,77552
2237,559,2021-05-30,Delivered,PayPal,7358 Park Rd,2021-06-01,2021-06-08,5310.47,,Phoenix,34632
2238,454,2023-11-14,Delivered,Debit Card,9963 Main St,2023-11-15,2023-11-19,0,,Philadelphia,40191
2239,889,2024-02-02,Delivered,PayPal,4973 First St,2024-02-04,2024-02-09,723.37,,Philadelphia,32954
2240,763,2023-08-04,Cancelled,Credit Card,7804 Park Rd,,,182.66,,New York,71228
2241,788,2023-04-10,Delivered,PayPal,7247 Main St,2023-04-11,2023-04-18,348.05,,Jacksonville,47750
2242,627,2024-01-25,Shipped,PayPal,7174 Second Ave,2024-01-26,,96.28,,Columbus,45728
2243,243,2024-02-21,Delivered,PayPal,8982 Main St,2024-02-23,2024-02-26,697.33,,Charlotte,14433
2244,318,2022-01-02,Delivered,Credit Card,123 First St,2022-01-04,2022-01-05,1810.11,,Philadelphia,23624
2245,147,2023-01-25,Delivered,Debit Card,5643 Second Ave,2023-01-28,2023-01-30,1103.22,,San Antonio,92691
2246,489,2023-01-01,Delivered,PayPal,1736 Park Rd,2023-01-02,2023-01-04,640.39,,Columbus,82789
2247,70,2023-04-16,Shipped,PayPal,7534 Park Rd,2023-04-18,,859.52,,Jacksonville,42951
2248,929,2024-04-09,Shipped,Debit Card,4459 Main St,2024-04-11,,1955.95,,New York,86342
2249,342,2023-09-27,Shipped,PayPal,9969 Park Rd,2023-09-29,,17.9,,Chicago,38953
2250,41,2022-12-27,Delivered,PayPal,1876 Second Ave,2022-12-29,2023-01-03,2503.39,,New York,55309
2251,663,2023-08-08,Delivered,PayPal,9499 Main St,2023-08-09,2023-08-11,0,,Charlotte,15796
2252,267,2024-02-21,Delivered,Debit Card,702 Park Rd,2024-02-23,2024-02-29,131.66,,Dallas,80373
2253,638,2023-03-21,Delivered,Google Pay,3800 Main St,2023-03-22,2023-03-26,1991.28,,Dallas,73185
2254,778,2024-05-07,Pending,Apple Pay,1464 First St,,,778.3,,New York,49013
2255,394,2021-07-16,Shipped,PayPal,8483 Main St,2021-07-18,,91.55,,Fort Worth,43540
2256,560,2021-08-25,Delivered,PayPal,9390 Second Ave,2021-08-26,2021-08-31,265.52,,San Jose,88166
2257,507,2023-07-15,Delivered,PayPal,7017 Oak Ave,2023-07-17,2023-07-23,230.35,,Los Angeles,90375
2258,361,2024-03-18,Delivered,Credit Card,6584 Park Rd,2024-03-20,2024-03-22,0,,New York,41139
2259,899,2022-04-10,Delivered,Google Pay,7008 Main St,2022-04-11,2022-04-14,0,,New York,54186
2260,499,2022-12-26,Delivered,Debit Card,531 First St,2022-12-27,2023-01-01,73.92,,New York,20911
2261,597,2023-06-28,Delivered,Apple Pay,926 Main St,2023-06-30,2023-07-06,0,,Charlotte,17051
2262,578,2020-08-23,Delivered,Apple Pay,7101 Second Ave,2020-08-26,2020-09-01,1295.91,,Fort Worth,48382
2263,808,2024-01-12,Processing,Debit Card,9857 Oak Ave,,,108.81,,Columbus,49216
2264,442,2023-10-24,Delivered,PayPal,9671 Oak Ave,2023-10-27,2023-10-30,1071.57,,Jacksonville,84299
2265,264,2022-04-24,Delivered,Apple Pay,1965 Second Ave,2022-04-26,2022-05-02,86.58,,Philadelphia,87624
2266,687,2020-07-12,Delivered,PayPal,6426 Park Rd,2020-07-14,2020-07-21,0,,Philadelphia,47309
2267,76,2023-09-10,Shipped,Apple Pay,8661 First St,2023-09-12,,98.05,,Fort Worth,68028
2268,790,2023-09-03,Delivered,Debit Card,7838 Oak Ave,2023-09-05,2023-09-12,8349.03,,Fort Worth,37159
2269,324,2023-06-22,Delivered,PayPal,9984 Main St,2023-06-23,2023-06-26,194.06,,Columbus,52964
2270,381,2022-12-24,Delivered,Google Pay,3054 Main St,2022-12-27,2023-01-02,2770.3,,Philadelphia,53598
2271,749,2024-03-31,Pending,Credit Card,2231 Second Ave,,,323.04,,Dallas,63780
2272,565,2022-12-24,Delivered,Google Pay,1891 First St,2022-12-27,2022-12-29,301.47,,Dallas,15559
2273,227,2022-11-27,Pending,Google Pay,472 Park Rd,,,778.76,,Fort Worth,98276
2274,357,2023-03-05,Delivered,Google Pay,2522 Second Ave,2023-03-08,2023-03-12,698.45,,Houston,51910
2275,199,2022-10-05,Pending,Debit Card,8125 Second Ave,,,0,,Dallas,72245
2276,716,2023-05-02,Delivered,PayPal,8117 First St,2023-05-04,2023-05-05,619.35,,Phoenix,92361
2277,68,2023-09-03,Shipped,Apple Pay,4037 First St,2023-09-04,,1319.91,,Dallas,74332
2278,309,2022-11-01,Delivered,Debit Card,4347 Oak Ave,2022-11-04,2022-11-09,3718.52,,Fort Worth,26637
2279,211,2023-08-05,Pending,Apple Pay,9506 Oak Ave,,,50.85,,Austin,14888
2280,617,2024-04-15,Delivered,Apple Pay,7840 Main St,2024-04-16,2024-04-17,3628.28,,Houston,93058
2281,933,2023-11-09,Delivered,Debit Card,4172 Park Rd,2023-11-10,2023-11-15,326.88,,Jacksonville,91048
2282,300,2022-09-01,Delivered,Apple Pay,2117 Second Ave,2022-09-03,2022-09-07,1636.9,,Chicago,56076
2283,700,2023-11-16,Delivered,Credit Card,7644 Main St,2023-11-17,2023-11-22,702.16,,San Antonio,27200
2284,86,2024-04-27,Delivered,Apple Pay,1999 First St,2024-04-30,2024-05-05,1517.24,,Philadelphia,10150
2285,750,2023-06-05,Shipped,Google Pay,9816 Park Rd,2023-06-07,,217.83,,Chicago,36039
2286,20,2022-10-13,Delivered,Apple Pay,9455 Second Ave,2022-10-14,2022-10-19,7348.41,,Chicago,41850
2287,301,2023-08-26,Delivered,Google Pay,9166 Second Ave,2023-08-27,2023-09-02,5490.24,,Houston,89638
2288,40,2024-04-18,Delivered,Apple Pay,8446 First St,2024-04-21,2024-04-28,573.94,,Philadelphia,80282
2289,132,2023-01-21,Pending,PayPal,8494 Main St,,,1069.42,,Fort Worth,66349
2290,738,2024-01-26,Delivered,PayPal,4982 Main St,2024-01-27,2024-02-03,2851.46,,San Jose,57636
2291,923,2023-04-30,Processing,Credit Card,6371 Second Ave,,,253.71,,Dallas,63950
2292,606,2024-01-28,Delivered,Google Pay,1881 Second Ave,2024-01-30,2024-02-05,0,,San Jose,52914
2293,160,2023-03-18,Delivered,Apple Pay,4293 Oak Ave,2023-03-19,2023-03-24,61.35,,New York,81932
2294,249,2024-04-17,Delivered,Apple Pay,254 Oak Ave,2024-04-18,2024-04-22,68.63,,New York,75517
2295,84,2023-03-19,Shipped,Credit Card,8156 Main St,2023-03-20,,0,,Austin,55607
2296,759,2023-09-13,Delivered,Credit Card,6176 Oak Ave,2023-09-16,2023-09-22,1204.69,,San Antonio,15390
2297,761,2023-09-28,Shipped,Google Pay,4703 Park Rd,2023-10-01,,78.08,,San Diego,47083
2298,608,2023-06-12,Delivered,Google Pay,5287 Park Rd,2023-06-15,2023-06-22,25.88,,Austin,99071
2299,526,2023-07-06,Delivered,Google Pay,6102 Oak Ave,2023-07-09,2023-07-16,243.6,,New York,19289
2300,415,2024-02-07,Delivered,Apple Pay,9075 Park Rd,2024-02-10,2024-02-12,1074.28,,Phoenix,82559
2301,864,2023-12-13,Cancelled,Debit Card,2907 Second Ave,,,475.26,,Austin,66848
2302,801,2021-08-19,Delivered,Credit Card,2573 Second Ave,2021-08-21,2021-08-27,2317.28,,Austin,92786
2303,146,2023-12-17,Delivered,PayPal,4159 First St,2023-12-19,2023-12-24,0,,New York,78690
2304,527,2023-05-15,Delivered,Credit Card,1094 Park Rd,2023-05-17,2023-05-19,115.44,,Fort Worth,64519
2305,185,2022-02-12,Delivered,Debit Card,9613 Oak Ave,2022-02-15,2022-02-20,423.03,,San Jose,96341
2306,868,2022-11-06,Delivered,PayPal,8268 Second Ave,2022-11-07,2022-11-10,1558.16,,Philadelphia,33461
2307,160,2024-03-18,Delivered,PayPal,4293 Oak Ave,2024-03-19,2024-03-22,1125.3,,New York,81932
2308,136,2023-12-06,Delivered,Credit Card,7632 Main St,2023-12-08,2023-12-12,0,,New York,85465
2309,446,2023-08-06,Delivered,PayPal,700 Second Ave,2023-08-07,2023-08-12,0,,Charlotte,81233
2310,608,2024-05-06,Delivered,PayPal,5287 Park Rd,2024-05-07,2024-05-08,0,,Austin,99071
2311,88,2022-10-17,Cancelled,Google Pay,572 Second Ave,,,779.91,,Los Angeles,30758
2312,283,2023-06-10,Cancelled,PayPal,8469 Main St,,,467.48,,Dallas,24969
2313,875,2022-05-07,Delivered,PayPal,5494 Park Rd,2022-05-10,2022-05-16,2530.07,,Houston,99592
2314,188,2023-04-18,Delivered,Credit Card,6909 First St,2023-04-21,2023-04-23,0,,San Diego,36741
2315,499,2024-03-31,Delivered,Apple Pay,531 First St,2024-04-01,2024-04-05,1543.59,,New York,20911
2316,475,2024-05-30,Delivered,Apple Pay,1577 Second Ave,2024-05-31,2024-06-04,3426.94,,Charlotte,83284
2317,707,2023-02-07,Delivered,PayPal,3655 Oak Ave,2023-02-10,2023-02-11,1676.68,,Dallas,32514
2318,631,2024-04-18,Delivered,Apple Pay,2065 Main St,2024-04-19,2024-04-20,0,,Jacksonville,27027
2319,787,2023-12-28,Delivered,Debit Card,1140 Park Rd,2023-12-31,2024-01-06,1016,,Dallas,64675
2320,91,2024-02-28,Delivered,Debit Card,1243 Park Rd,2024-03-01,2024-03-02,211.08,,Columbus,54548
2321,126,2023-12-30,Delivered,Credit Card,942 Park Rd,2023-12-31,2024-01-04,1831.67,,Columbus,50953
2322,863,2023-11-22,Delivered,Apple Pay,2348 First St,2023-11-24,2023-11-25,869.7,,New York,24544
2323,826,2020-07-24,Shipped,Google Pay,6252 Main St,2020-07-27,,0,,Phoenix,36549
2324,172,2023-08-19,Delivered,Debit Card,7226 Park Rd,2023-08-20,2023-08-24,1479.44,,San Jose,17518
2325,116,2022-04-09,Shipped,Google Pay,2517 Second Ave,2022-04-10,,293.58,,Philadelphia,46342
2326,626,2023-04-22,Delivered,PayPal,4831 First St,2023-04-25,2023-05-02,0,,New York,98931
2327,944,2022-11-27,Delivered,Credit Card,2470 Park Rd,2022-11-29,2022-12-06,626.24,,Philadelphia,75514
2328,369,2024-04-06,Delivered,Google Pay,3726 Oak Ave,2024-04-08,2024-04-10,7889.27,,Columbus,37096
2329,364,2023-03-01,Delivered,Debit Card,8562 Park Rd,2023-03-03,2023-03-08,471.95,,Fort Worth,77537
2330,439,2024-03-19,Delivered,Credit Card,1977 Oak Ave,2024-03-22,2024-03-25,362.26,,Houston,84356
2331,524,2020-12-18,Delivered,Google Pay,5376 Main St,2020-12-19,2020-12-23,139.69,,San Antonio,78576
2332,128,2021-08-23,Delivered,Credit Card,4481 Main St,2021-08-25,2021-09-01,756.05,,San Jose,45818
2333,645,2021-12-05,Delivered,Debit Card,2238 Main St,2021-12-07,2021-12-11,2115.48,,Jacksonville,92924
2334,129,2020-11-18,Delivered,Credit Card,6666 Main St,2020-11-21,2020-11-23,1904.93,,San Jose,92991
2335,606,2022-10-19,Delivered,Debit Card,1881 Second Ave,2022-10-21,2022-10-22,5494.05,,San Jose,52914
2336,468,2023-08-26,Shipped,PayPal,2362 Main St,2023-08-28,,45.96,,Jacksonville,68536
2337,405,2022-02-01,Shipped,Apple Pay,8248 Main St,2022-02-04,,135.87,,Los Angeles,62879
2338,301,2024-03-31,Delivered,PayPal,9166 Second Ave,2024-04-03,2024-04-06,6194.88,,Houston,89638
2339,188,2024-01-26,Delivered,Credit Card,6909 First St,2024-01-28,2024-01-29,241.46,,San Diego,36741
2340,819,2023-11-15,Pending,PayPal,7359 Park Rd,,,1795.72,,New York,21603
2341,832,2024-04-17,Delivered,PayPal,2744 Second Ave,2024-04-20,2024-04-22,1115.5,,New York,19166
2342,194,2022-09-19,Delivered,Apple Pay,4433 Park Rd,2022-09-21,2022-09-23,2895.83,,Chicago,57964
2343,769,2023-06-26,Pending,Credit Card,897 Park Rd,,,217.16,,Houston,17279
2344,835,2020-12-05,Cancelled,Apple Pay,7907 Main St,,,300.06,,San Jose,98172
2345,218,2024-02-04,Shipped,Google Pay,5195 Main St,2024-02-05,,341.16,,Charlotte,48671
2346,459,2023-09-08,Delivered,Credit Card,7529 Second Ave,2023-09-10,2023-09-17,2565.18,,Charlotte,19023
2347,211,2023-09-13,Delivered,Apple Pay,9506 Oak Ave,2023-09-16,2023-09-23,28.08,,Austin,14888
2348,743,2023-11-16,Processing,PayPal,670 Main St,,,2482.8,,New York,98027
2349,506,2023-02-18,Delivered,PayPal,6845 Second Ave,2023-02-19,2023-02-26,444.4,,Houston,61740
2350,592,2020-04-05,Delivered,Apple Pay,8658 Main St,2020-04-06,2020-04-12,196.64,,San Antonio,50760
2351,60,2022-08-28,Delivered,Google Pay,1974 Second Ave,2022-08-29,2022-09-04,680.18,,Austin,70952
2352,661,2024-03-30,Delivered,PayPal,2884 Second Ave,2024-04-01,2024-04-08,303.8,,Fort Worth,40107
2353,625,2021-05-27,Cancelled,Apple Pay,7903 Second Ave,,,1536.22,,Phoenix,59781
2354,935,2024-01-28,Delivered,Debit Card,7110 First St,2024-01-31,2024-02-05,847.61,,Philadelphia,23166
2355,84,2022-12-20,Delivered,Apple Pay,8156 Main St,2022-12-23,2022-12-28,8741.23,,Austin,55607
2356,717,2023-07-18,Shipped,PayPal,538 Oak Ave,2023-07-20,,633,,San Diego,89244
2357,783,2023-09-21,Delivered,Debit Card,1510 Park Rd,2023-09-22,2023-09-24,1021.72,,Houston,29420
2358,159,2022-08-13,Pending,Apple Pay,2492 Oak Ave,,,186.6,,Fort Worth,47601
2359,790,2024-02-20,Delivered,Apple Pay,7838 Oak Ave,2024-02-23,2024-02-28,0,,Fort Worth,37159
2360,560,2022-11-20,Delivered,Google Pay,9390 Second Ave,2022-11-21,2022-11-24,1497.13,,San Jose,88166
2361,229,2023-10-07,Delivered,Debit Card,1202 Main St,2023-10-09,2023-10-16,337.42,,Houston,14400
2362,816,2021-06-11,Delivered,Google Pay,8108 Main St,2021-06-13,2021-06-15,0,,Chicago,81766
2363,404,2024-01-18,Delivered,Google Pay,3950 Main St,2024-01-19,2024-01-23,48.26,,San Antonio,68220
2364,521,2024-05-17,Processing,Apple Pay,9908 Second Ave,,,275.09,,Phoenix,19027
2365,641,2023-05-27,Delivered,Google Pay,1490 First St,2023-05-29,2023-06-03,17.9,,San Diego,28342
2366,312,2022-07-15,Shipped,Apple Pay,8436 Main St,2022-07-17,,0,,Jacksonville,11610
2367,64,2024-05-29,Cancelled,Google Pay,2606 First St,,,521.28,,Jacksonville,78386
2368,219,2024-05-25,Delivered,Google Pay,6221 First St,2024-05-28,2024-06-03,0,,San Diego,81989
2369,128,2024-02-01,Shipped,Google Pay,4481 Main St,2024-02-03,,0,,San Jose,45818
2370,584,2024-04-13,Delivered,Google Pay,5560 Park Rd,2024-04-15,2024-04-20,5969.94,,Los Angeles,84569
2371,744,2023-12-06,Delivered,Debit Card,2099 Second Ave,2023-12-08,2023-12-13,214.7,,Charlotte,67986
2372,637,2022-02-09,Delivered,PayPal,6511 Second Ave,2022-02-11,2022-02-12,48.26,,Charlotte,77552
2373,431,2023-10-19,Shipped,Debit Card,8910 First St,2023-10-22,,555.7,,Houston,19452
2374,177,2020-09-09,Delivered,Debit Card,2109 Oak Ave,2020-09-11,2020-09-16,525.72,,Houston,69250
2375,260,2022-12-25,Delivered,Debit Card,6999 Park Rd,2022-12-28,2023-01-02,232.75,,Phoenix,20082
2376,405,2023-12-09,Processing,Debit Card,8248 Main St,,,731.4,,Los Angeles,62879
2377,690,2023-03-29,Pending,Credit Card,4578 First St,,,0,,San Antonio,82851
2378,567,2021-03-04,Shipped,Apple Pay,993 Second Ave,2021-03-05,,0,,San Jose,70762
2379,737,2023-03-23,Processing,Google Pay,4651 Second Ave,,,239.1,,Fort Worth,94448
2380,525,2020-12-06,Cancelled,PayPal,8052 Oak Ave,,,4970.26,,Los Angeles,14170
2381,89,2024-04-25,Delivered,PayPal,1958 First St,2024-04-26,2024-05-03,660.44,,Columbus,94896
2382,703,2024-01-01,Processing,PayPal,408 First St,,,0,,Los Angeles,15572
2383,235,2022-02-04,Pending,Google Pay,6463 Oak Ave,,,1053.4,,Chicago,36651
2384,407,2024-02-28,Delivered,Google Pay,989 Oak Ave,2024-02-29,2024-03-06,405.9,,Philadelphia,53512
2385,650,2023-08-27,Processing,Google Pay,9827 Park Rd,,,127.35,,Jacksonville,72391
2386,34,2023-09-08,Delivered,Apple Pay,7039 Park Rd,2023-09-11,2023-09-14,0,,Austin,10464
2387,353,2023-03-05,Shipped,Debit Card,4415 Oak Ave,2023-03-08,,929.01,,San Diego,83956
2388,826,2021-12-15,Delivered,Debit Card,6252 Main St,2021-12-17,2021-12-22,254.26,,Phoenix,36549
2389,979,2020-12-21,Delivered,Debit Card,4192 Second Ave,2020-12-22,2020-12-25,1160.32,,Charlotte,48019
2390,161,2022-06-10,Delivered,Apple Pay,882 Oak Ave,2022-06-12,2022-06-16,5220.25,,Los Angeles,93748
2391,698,2022-02-25,Delivered,Google Pay,2343 Second Ave,2022-02-27,2022-03-04,1288.28,,New York,58891
2392,598,2022-12-27,Processing,Google Pay,5926 Park Rd,,,0,,San Jose,35971
2393,59,2023-03-26,Delivered,PayPal,1224 Main St,2023-03-27,2023-04-02,1972.72,,Houston,42411
2394,497,2024-01-18,Delivered,Apple Pay,6050 Second Ave,2024-01-19,2024-01-20,7218.76,,Fort Worth,69020
2395,247,2023-12-23,Shipped,Apple Pay,3244 Second Ave,2023-12-24,,0,,Houston,43084
2396,250,2024-05-23,Delivered,Apple Pay,3563 Second Ave,2024-05-24,2024-05-29,632.8,,Houston,45532
2397,566,2023-03-28,Delivered,PayPal,907 Oak Ave,2023-03-30,2023-04-01,1583.63,,Dallas,67613
2398,673,2022-08-02,Delivered,PayPal,1175 Oak Ave,2022-08-04,2022-08-08,39.05,,Fort Worth,21443
2399,117,2020-10-04,Delivered,Credit Card,522 Oak Ave,2020-10-06,2020-10-08,90.84,,Austin,56955
2400,984,2021-11-15,Delivered,Apple Pay,7298 Oak Ave,2021-11-18,2021-11-21,1084.98,,San Diego,56365
2401,205,2024-01-08,Pending,Apple Pay,4976 Park Rd,,,206.95,,Houston,37168
2402,219,2024-04-12,Delivered,Credit Card,6221 First St,2024-04-15,2024-04-17,131.92,,San Diego,81989
2403,667,2024-03-19,Cancelled,PayPal,7707 Main St,,,0,,Austin,19266
2404,488,2022-03-22,Shipped,Google Pay,6966 Park Rd,2022-03-23,,1411.16,,Houston,62506
2405,960,2023-10-28,Delivered,PayPal,101 Oak Ave,2023-10-29,2023-10-31,45.66,,Austin,16051
2406,555,2024-05-21,Delivered,Credit Card,6362 Second Ave,2024-05-24,2024-05-29,521.85,,Los Angeles,90274
2407,283,2024-01-15,Shipped,Debit Card,8469 Main St,2024-01-17,,557.35,,Dallas,24969
2408,81,2024-01-04,Delivered,Debit Card,2137 First St,2024-01-05,2024-01-08,507.3,,San Diego,49857
2409,721,2022-04-06,Delivered,Apple Pay,6474 First St,2022-04-08,2022-04-11,700.8,,Jacksonville,84560
2410,100,2023-09-03,Delivered,PayPal,4045 First St,2023-09-04,2023-09-11,2179.87,,San Jose,28758
2411,577,2022-12-20,Delivered,Google Pay,9585 Park Rd,2022-12-22,2022-12-28,24.69,,San Diego,22206
2412,793,2023-09-25,Delivered,Credit Card,3814 Main St,2023-09-26,2023-09-29,0,,Los Angeles,39372
2413,943,2024-05-15,Cancelled,Credit Card,2169 Second Ave,,,1708.88,,Fort Worth,88855
2414,585,2024-04-12,Delivered,Google Pay,7874 Main St,2024-04-13,2024-04-20,304.52,,Charlotte,27793
2415,422,2022-09-20,Delivered,Google Pay,3270 Park Rd,2022-09-23,2022-09-24,0,,Fort Worth,33255
2416,829,2022-06-22,Processing,Debit Card,6764 First St,,,71.38,,San Jose,93335
2417,578,2024-01-19,Shipped,Google Pay,7101 Second Ave,2024-01-22,,4894.72,,Fort Worth,48382
2418,278,2022-08-08,Processing,PayPal,4008 Park Rd,,,3387.8,,Los Angeles,33992
2419,445,2022-04-04,Shipped,Credit Card,1352 Main St,2022-04-06,,1085.88,,Jacksonville,76476
2420,630,2023-07-12,Delivered,PayPal,3263 Main St,2023-07-15,2023-07-22,510.62,,Phoenix,91185
2421,645,2023-10-27,Pending,PayPal,2238 Main St,,,1148.24,,Jacksonville,92924
2422,433,2023-04-20,Delivered,Credit Card,6726 First St,2023-04-23,2023-04-29,161.64,,San Diego,12213
2423,691,2022-01-14,Delivered,PayPal,9174 First St,2022-01-16,2022-01-19,76.23,,Phoenix,49582
2424,64,2023-03-10,Delivered,Credit Card,2606 First St,2023-03-11,2023-03-16,390.12,,Jacksonville,78386
2425,530,2022-10-26,Pending,Apple Pay,7615 First St,,,54.93,,Austin,31864
2426,352,2023-09-09,Pending,PayPal,9014 First St,,,93.3,,Austin,58630
2427,446,2021-07-11,Delivered,PayPal,700 Second Ave,2021-07-12,2021-07-18,0,,Charlotte,81233
2428,437,2023-08-29,Delivered,PayPal,784 Main St,2023-08-30,2023-09-04,679.13,,Los Angeles,88204
2429,191,2023-04-08,Cancelled,Debit Card,2716 Park Rd,,,0,,Columbus,50988
2430,861,2023-09-18,Delivered,Debit Card,3285 Second Ave,2023-09-21,2023-09-26,497.12,,San Diego,15754
2431,492,2022-05-18,Processing,Google Pay,1677 First St,,,946.37,,San Diego,44048
